name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
RFD2	45.0	-56.0	48.0	-999	RFD	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	45.1675	-60.1204	48.6128
RFD3	50.0	-46.0	49.0	-999	RFD	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	50.1729	-50.389	50.9697
RFD4	54.0	-36.0	49.0	-999	RFD	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	54.064	-39.497	51.1823
RFD5	55.0	-26.0	48.0	-999	RFD	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter	55.7889	-29.5165	50.9979
RFD6	56.0	-16.0	46.0	-999	RFD	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter	56.5144	-18.9132	48.5793
RFD7	55.0	-6.0	42.0	-999	RFD	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	55.0868	-8.54809	44.7684
RFD8	54.0	3.0	40.0	-999	RFD	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter	54.7734	0.65592	43.102
RAT1	37.0	1.0	-30.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	36.9207	2.32235	-36.0058
RAT2	45.0	-7.0	-29.0	-999	RAT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	45.3459	-5.43614	-34.3502
RAT3	51.0	-13.0	-24.0	-999	RAT	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	51.7871	-11.6375	-29.2333
RAT4	56.0	-18.0	-18.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	56.602	-17.2218	-21.9198
RAT5	64.0	-22.0	-12.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	64.8516	-21.5709	-15.1413
RAT6	74.0	-22.0	-8.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	75.1922	-22.4474	-10.8629
RST1	10.0	-83.0	-8.0	-999	RST	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	10.3007	-84.7079	-14.7323
RST2	16.0	-75.0	-11.0	-999	RST	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter	16.2776	-76.5844	-17.0755
RST3	24.0	-67.0	-11.0	-999	RST	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter	24.2796	-68.3588	-16.9411
RST4	31.0	-59.0	-12.0	-999	RST	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter	31.269	-60.1843	-18.0456
RST5	39.0	-51.0	-14.0	-999	RST	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	39.527	-51.6873	-20.0816
RST6	46.0	-43.0	-17.0	-999	RST	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter	46.0741	-43.4705	-22.3481
RST7	53.0	-35.0	-18.0	-999	RST	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	53.0635	-35.2962	-23.4525
RST8	60.0	-27.0	-15.0	-999	RST	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	60.6816	-27.4788	-20.0621
